Price,Beds,Baths,sq.ft,Floor,Units,Northern_Exposure,Southern_Exposure,Eastern_Exposure,Western_Exposure,Balcony,Walk_In_Closet,Fireplace,City_Skyline,Kitchen_Island,Stainless_Appliances,Renovated,Office_Space,Days_Till_Available,Estimated_Vacancy
2535,1,1,552,7,477,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05660377358
2535,1,1,550,3,477,0,0,0,0,0,0,0,0,0,0,0,0,42,0.05660377358
2660,1,1,705,6,477,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05660377358
2690,1,1,658,1,477,0,0,0,0,0,0,0,0,0,0,0,0,39,0.05660377358
2725,1,1,771,3,477,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05660377358
2745,1,1,771,5,477,0,0,0,0,0,0,0,0,0,0,0,0,12,0.05660377358
2745,1,1,684,2,477,0,0,0,0,0,0,0,0,0,0,0,0,41,0.05660377358
2755,1,1,771,6,477,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05660377358
2821,1,1,760,5,477,0,0,0,0,1,0,0,0,0,0,0,0,0,0.05660377358
2935,1,2,880,1,477,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05660377358
4011,2,2,991,7,477,0,0,0,0,1,0,0,0,0,0,0,0,0,0.05660377358
2110,0,1,516,5,191,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04712041885
2110,0,1,516,5,191,0,0,0,0,0,0,0,0,0,0,0,0,1,0.04712041885
2112,0,1,506,5,191,0,0,0,0,1,0,0,0,0,0,0,0,0,0.04712041885
2139,0,1,496,3,191,0,0,0,0,1,0,0,0,0,0,0,0,37,0.04712041885
2177,0,1,492,5,191,0,0,0,0,1,0,0,0,0,0,0,0,37,0.04712041885
3324,2,2,1195,3,191,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04712041885
3362,2,2,1195,5,191,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04712041885
3476,2,2,1195,4,191,0,0,0,0,0,0,0,0,0,0,0,0,46,0.04712041885
3543,2,2,1150,5,191,0,0,0,0,1,0,0,0,0,0,0,0,15,0.04712041885
2058,0,1,519,6,761,0,0,0,0,0,0,0,0,0,1,0,0,34,0.04599211564
2098,0,1,420,6,761,0,0,0,0,1,0,0,0,0,0,1,0,0,0.04599211564
2187,0,1,527,8,761,0,0,0,0,1,0,0,0,0,1,0,0,59,0.04599211564
2202,0,1,594,7,761,0,0,0,0,0,0,0,0,0,1,0,0,0,0.04599211564
2282,0,1,654,13,761,0,0,0,0,1,0,0,0,0,1,0,0,2,0.04599211564
2335,0,1,483,6,761,0,0,0,0,1,0,0,0,0,0,1,0,1,0.04599211564
2221,1,1,592,7,761,0,0,1,0,1,0,0,0,0,1,0,0,7,0.04599211564
2261,1,1,609,1,761,1,0,0,0,0,0,0,0,0,1,0,0,41,0.04599211564
2355,1,1,633,5,761,0,1,1,0,1,0,0,0,0,1,0,0,0,0.04599211564
2384,1,1,605,10,761,0,0,1,0,1,0,0,0,0,1,0,0,22,0.04599211564
2399,1,1,700,5,761,0,0,0,1,1,0,0,0,0,1,0,0,14,0.04599211564
2417,1,1,754,11,761,0,0,0,1,0,0,0,0,0,1,0,0,14,0.04599211564
2430,1,1,592,11,761,0,0,1,0,1,0,0,0,0,1,0,0,71,0.04599211564
2453,1,1,592,13,761,0,0,1,0,1,0,0,0,0,1,0,0,43,0.04599211564
2460,1,1,706,4,761,0,0,1,0,1,0,0,0,0,1,0,0,28,0.04599211564
2503,1,1,698,10,761,0,0,0,1,1,0,0,0,0,1,0,0,21,0.04599211564
2603,1,1,933,3,761,0,0,0,0,0,0,0,0,0,1,0,0,0,0.04599211564
2608,1,1,691,7,761,0,0,0,1,1,1,0,0,0,1,0,0,21,0.04599211564
2620,1,1,864,4,761,0,0,0,0,0,0,0,0,0,1,0,0,0,0.04599211564
2632,1,1,784,5,761,0,0,0,1,1,0,0,0,0,0,0,0,30,0.04599211564
2634,1,1,732,8,761,0,0,0,0,1,0,0,0,0,1,0,0,55,0.04599211564
2647,1,1,758,9,761,0,0,0,1,1,0,0,0,0,1,0,0,57,0.04599211564
2671,1,1,919,6,761,0,0,0,1,1,0,0,0,0,1,0,0,5,0.04599211564
2691,1,1,789,14,761,0,0,0,0,1,0,0,0,0,1,0,0,0,0.04599211564
2816,1,1,795,19,761,0,0,0,0,1,1,0,0,0,1,0,0,0,0.04599211564
2889,1,1,795,23,761,0,0,0,0,1,1,0,0,0,1,0,0,0,0.04599211564
2889,1,1,754,22,761,0,0,0,1,0,0,0,0,0,1,0,0,7,0.04599211564
2918,1,1,754,23,761,0,0,0,1,0,0,0,0,0,0,0,0,0,0.04599211564
3098,1,1,919,20,761,0,1,1,0,1,0,0,0,0,1,0,0,0,0.04599211564
4381,1,1,1378,24,761,0,0,1,0,1,0,0,0,0,1,0,0,1,0.04599211564
3390,2,2,1368,5,761,0,0,0,1,0,0,0,0,0,1,0,0,0,0.04599211564
3824,2,2,1378,10,761,0,0,0,1,1,0,0,0,0,1,0,0,35,0.04599211564
3907,2,2,993,13,761,0,0,0,1,1,0,0,0,0,1,0,0,34,0.04599211564
3960,2,2,1375,21,761,0,0,1,0,1,0,0,0,0,0,0,0,0,0.04599211564
4272,2,2,1325,21,761,0,0,0,1,1,0,0,0,0,0,0,0,7,0.04599211564
1515,0,1,408,5,112,0,0,0,1,0,0,0,0,0,0,0,0,37,0.0625
1530,0,1,408,5,112,0,0,0,1,0,0,0,0,0,0,0,0,60,0.0625
1552,0,1,408,2,112,0,0,0,1,0,0,0,0,0,0,0,0,29,0.0625
1710,1,1,501,2,112,0,1,0,0,0,0,0,0,0,0,0,0,43,0.0625
1844,1,1,526,2,112,1,0,0,0,0,0,0,0,0,0,0,0,29,0.0625
1938,1,1,501,4,112,0,1,0,0,0,0,0,0,0,0,0,0,21,0.0625
1966,1,1,526,6,112,1,0,0,0,0,0,0,0,0,0,0,0,4,0.0625
2175,0,1,448,12,398,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03768844221
2270,0,1,410,2,398,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03768844221
2350,0,1,448,22,398,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03768844221
2390,0,1,494,6,398,0,0,0,0,0,0,0,0,0,0,0,0,86,0.03768844221
2455,0,1,522,21,398,0,0,0,0,0,0,0,0,0,0,0,0,11,0.03768844221
2870,0,1,584,30,398,0,0,0,0,0,0,0,1,0,0,0,0,45,0.03768844221
3300,1,1,697,24,398,0,0,0,1,0,0,0,0,0,0,0,0,28,0.03768844221
3415,1,1,745,22,398,0,0,0,1,0,0,0,0,0,0,0,0,18,0.03768844221
3570,1,1,762,32,398,0,0,0,0,0,0,0,0,0,0,0,0,4,0.03768844221
3743,1,1,892,20,398,0,0,0,1,0,0,0,1,0,0,0,0,3,0.03768844221
3892,1,1,846,37,398,0,0,0,0,0,0,0,0,0,0,0,0,4,0.03768844221
4005,1,1,860,37,398,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03768844221
4005,1,1,1051,26,398,0,0,0,0,0,0,0,1,0,0,0,0,31,0.03768844221
4065,1,1,860,38,398,0,0,0,0,0,0,0,0,0,0,0,0,14,0.03768844221
5390,2,2,1043,37,398,0,0,0,0,0,0,0,1,0,0,0,0,0,0.03768844221
2310,0,1,466,5,174,0,0,0,0,0,0,0,0,0,0,0,0,4,0.06896551724
2325,0,1,557,3,174,0,0,0,0,0,1,0,0,0,0,0,0,38,0.06896551724
2430,0,1,555,2,174,0,0,0,0,0,1,0,0,0,0,0,0,0,0.06896551724
2445,0,1,466,6,174,0,0,0,0,1,0,0,0,0,0,0,0,0,0.06896551724
2465,0,1,466,6,174,0,0,0,0,1,0,0,0,0,0,0,0,23,0.06896551724
2630,1,1,644,7,174,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06896551724
2680,1,1,588,2,174,0,0,0,0,0,1,0,0,0,0,0,0,0,0.06896551724
2680,1,1,671,5,174,0,0,0,0,1,0,0,0,0,0,0,0,0,0.06896551724
2710,1,1,587,4,174,0,0,0,0,0,1,0,0,0,0,0,0,37,0.06896551724
2825,1,1,696,5,174,0,0,0,0,0,1,0,0,0,0,0,0,17,0.06896551724
2915,1,1,696,2,174,0,0,0,0,0,1,0,0,0,0,0,0,0,0.06896551724
3065,1,1,768,2,174,0,0,0,0,0,1,0,0,0,0,0,0,0,0.06896551724
1611,0,1,317,3,251,0,0,0,0,1,0,0,0,0,0,0,0,27,0.04780876494
1614,0,1,298,6,251,0,0,0,0,0,0,0,0,0,0,0,0,28,0.04780876494
1670,0,1,317,6,251,0,0,0,0,0,0,0,0,0,0,0,0,22,0.04780876494
1836,0,1,414,6,251,0,0,0,0,1,0,0,0,0,0,0,0,10,0.04780876494
1720,1,1,380,2,251,0,0,0,0,0,0,0,0,0,0,0,0,41,0.04780876494
1754,1,1,362,3,251,0,0,0,0,0,0,0,0,0,0,0,0,41,0.04780876494
1757,1,1,377,6,251,0,0,0,0,0,0,0,0,0,0,0,0,11,0.04780876494
1768,1,1,559,2,251,0,0,0,0,0,0,0,0,0,0,0,0,13,0.04780876494
1894,1,1,438,6,251,0,0,0,0,0,0,0,0,0,0,0,0,5,0.04780876494
2501,2,1,632,6,251,0,0,0,0,1,0,0,0,0,0,0,0,14,0.04780876494
2568,2,1,631,5,251,0,0,0,0,1,0,0,0,0,0,0,0,29,0.04780876494
2643,2,1,590,6,251,0,0,0,0,1,0,0,0,0,0,0,0,13,0.04780876494
1813,0,1,508,5,408,0,0,0,1,0,0,0,0,0,0,0,0,11,0.03431372549
1834,0,1,475,3,408,0,0,0,1,1,0,0,0,0,0,0,0,21,0.03431372549
1919,0,1,508,3,408,0,0,0,1,0,0,0,0,0,0,0,0,32,0.03431372549
1944,0,1,529,1,408,1,0,0,0,0,0,0,0,0,0,0,0,0,0.03431372549
1944,0,1,545,2,408,0,0,1,0,1,0,0,0,0,0,0,0,35,0.03431372549
2108,1,1,591,5,408,0,1,1,0,0,0,0,0,0,0,0,0,37,0.03431372549
2316,1,1,656,7,408,0,1,1,0,0,0,0,0,0,0,0,0,74,0.03431372549
2445,1,1,646,7,408,1,0,0,0,0,1,0,0,0,0,0,1,0,0.03431372549
2463,1,1,646,16,408,1,0,0,0,1,0,0,0,0,0,0,0,16,0.03431372549
2702,1,1,600,16,408,0,0,0,1,1,0,0,0,0,0,0,0,9,0.03431372549
2734,1,1,600,19,408,0,0,0,1,1,0,0,0,0,0,0,0,8,0.03431372549
2845,1,1,600,22,408,0,0,0,1,1,0,0,0,0,0,0,0,38,0.03431372549
3430,2,1.5,916,17,408,0,1,0,1,0,0,0,0,0,0,0,0,10,0.03431372549
4071,2,2,1012,24,408,1,1,1,0,0,0,0,0,0,0,0,0,10,0.03431372549
1956,0,1,600,1,92,0,0,0,1,0,0,0,0,0,0,0,0,0,0.01086956522
1721,0,1,489,2,328,0,0,0,0,0,0,0,0,0,0,1,0,31,0.03048780488
1874,0,1,414,9,328,1,0,0,0,0,0,0,0,0,0,0,0,0,0.03048780488
1917,0,1,573,7,328,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03048780488
1976,0,1,683,7,328,0,0,0,0,0,0,0,0,0,0,0,0,23,0.03048780488
2220,0,1,683,12,328,0,0,0,0,0,0,0,0,0,0,0,0,10,0.03048780488
2652,1,1,933,3,328,0,0,0,0,0,0,0,0,0,0,0,0,4,0.03048780488
2765,1,1,1070,2,328,0,0,0,0,0,1,0,0,0,0,0,0,22,0.03048780488
2822,1,1,819,10,328,0,0,0,0,1,0,0,0,0,0,0,0,18,0.03048780488
2851,1,1,857,4,328,0,0,0,0,1,0,0,0,0,0,0,0,24,0.03048780488
3219,1,1,1413,1,328,0,0,0,0,0,1,0,0,0,0,0,0,0,0.03048780488
1750,0,1,500,3,102,0,0,0,0,1,0,0,0,0,0,0,0,1,0.02941176471
1752,0,1,435,3,102,0,0,0,0,1,0,0,0,0,0,0,0,27,0.02941176471
1847,0,1,500,3,102,0,0,0,0,1,0,0,0,0,0,0,0,20,0.02941176471
1616,0,1,350,1,166,0,0,0,0,0,0,0,0,0,1,1,0,0,0.06626506024
1623,0,1,474,3,166,0,0,1,0,1,0,0,0,0,0,0,0,35,0.06626506024
1735,0,1,583,1,166,0,0,0,0,0,0,0,0,0,1,1,0,0,0.06626506024
2124,1,1,771,5,166,0,0,1,0,1,0,1,0,0,1,0,0,0,0.06626506024
2144,1,1,777,6,166,0,0,1,0,1,0,1,0,0,1,0,0,0,0.06626506024
2190,1,1,725,7,166,0,0,1,0,1,0,1,0,0,1,0,0,0,0.06626506024
2262,1,1,771,4,166,0,0,1,0,1,0,1,0,0,0,0,0,10,0.06626506024
2292,1,1,599,6,166,0,0,0,0,1,1,1,0,0,0,0,0,3,0.06626506024
2303,1,1,725,6,166,0,0,1,0,1,0,1,0,0,1,0,0,22,0.06626506024
2433,1,1,771,8,166,0,0,1,0,1,0,1,0,0,0,0,0,0,0.06626506024
2828,1,1,889,2,166,0,0,0,0,1,0,0,0,0,1,1,0,4,0.06626506024
1460,0,1,486,2,217,1,0,0,0,0,0,0,0,0,0,0,0,7,0.07834101382
1595,0,1,521,1,217,0,1,0,0,0,0,0,0,0,0,0,0,66,0.07834101382
1830,0,1,519,6,217,0,0,0,1,1,0,0,0,0,0,0,0,14,0.07834101382
1490,1,1,625,4,217,1,0,0,0,1,0,0,0,0,0,0,0,4,0.07834101382
1620,1,1,674,5,217,0,0,1,0,1,0,0,0,1,0,0,0,7,0.07834101382
1620,1,1,633,4,217,0,1,0,0,1,0,0,0,1,0,0,0,64,0.07834101382
1650,1,1,580,6,217,1,0,0,0,1,0,0,0,0,0,0,0,7,0.07834101382
1690,1,1,570,7,217,0,1,0,0,1,0,0,0,0,0,0,0,0,0.07834101382
1745,1,1,625,7,217,1,0,0,0,1,0,0,0,0,0,0,0,0,0.07834101382
1798,1,1,570,3,217,0,1,0,0,0,0,0,0,0,0,0,0,0,0.07834101382
1805,1,1,625,5,217,1,0,0,0,1,0,0,0,0,0,0,0,52,0.07834101382
1830,1,1,609,3,217,1,0,0,0,0,0,0,0,0,0,0,0,17,0.07834101382
1865,1,1,625,7,217,1,0,0,0,1,0,0,0,0,0,0,0,0,0.07834101382
1895,1,1,534,4,217,1,0,0,0,0,0,0,0,1,0,0,0,0,0.07834101382
1895,1,1,625,3,217,1,0,0,0,0,0,0,0,0,0,0,0,24,0.07834101382
1985,1,1,579,4,217,1,0,0,0,0,0,0,0,0,0,0,0,1,0.07834101382
2845,2,2,1032,6,217,1,0,1,0,0,0,0,0,1,0,0,0,23,0.07834101382
1988,1,1,644,2,122,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05737704918
1998,1,1,644,1,122,0,0,0,1,0,0,0,0,0,0,0,0,10,0.05737704918
2091,2,1,884,2,122,1,0,0,0,0,0,0,0,0,0,0,0,0,0.05737704918
2115,2,2,908,2,122,0,0,1,0,0,0,0,0,0,0,0,0,0,0.05737704918
2171,2,2,908,2,122,0,1,0,0,0,0,0,0,0,0,0,0,0,0.05737704918
2258,2,2,908,1,122,0,1,0,0,0,0,0,0,0,0,0,0,0,0.05737704918
2258,2,2,908,1,122,1,0,1,0,0,0,0,0,0,0,0,0,0,0.05737704918
1823,0,1,514,4,287,0,0,1,0,1,0,0,0,0,0,0,0,0,0.05574912892
1743,1,1,485,3,287,0,0,0,1,0,0,0,0,0,0,0,0,7,0.05574912892
1896,1,1,504,4,287,0,0,0,1,1,0,0,0,0,0,0,0,23,0.05574912892
1927,1,1,485,5,287,0,0,0,1,0,0,0,0,0,0,0,0,67,0.05574912892
2406,1,1,682,5,287,1,0,0,0,0,1,0,0,0,0,0,0,0,0.05574912892
2470,1,1,744,3,287,0,1,0,0,0,0,0,0,1,0,0,0,7,0.05574912892
2471,1,1,719,3,287,0,1,1,0,0,1,0,0,1,0,0,0,15,0.05574912892
2491,1,1,719,6,287,0,1,1,0,0,1,0,0,1,0,0,0,0,0.05574912892
2665,1,1,766,4,287,0,0,1,0,1,1,0,0,0,0,0,0,32,0.05574912892
2695,1,1,792,3,287,1,0,0,1,1,0,0,0,1,0,0,0,53,0.05574912892
2723,1,1,751,5,287,0,0,1,0,1,1,0,0,0,0,0,0,7,0.05574912892
2803,1,1,880,3,287,0,0,0,0,1,1,0,0,0,0,0,0,23,0.05574912892
2856,1,1,697,6,287,0,1,0,0,0,1,0,0,1,0,1,0,0,0.05574912892
3040,1,1,716,6,287,0,1,0,0,0,0,0,0,1,0,1,0,17,0.05574912892
3559,2,2,1116,5,287,0,1,1,0,0,0,0,0,0,0,0,0,2,0.05574912892
3594,2,2,1150,3,287,1,0,0,0,1,1,0,0,0,0,0,0,56,0.05574912892
1849,1,1,640,1,206,0,0,0,0,0,0,0,0,0,0,1,0,23,0.04368932039
1935,1,1,640,3,206,0,0,0,0,0,0,0,0,0,0,1,0,7,0.04368932039
2069,2,1,832,1,206,0,0,0,0,0,0,0,0,0,0,1,0,23,0.04368932039
2070,2,1,832,2,206,0,0,0,0,0,0,0,0,0,0,1,0,0,0.04368932039
2074,2,1,832,2,206,0,0,0,0,0,0,0,0,0,0,1,0,0,0.04368932039
2090,2,1,832,1,206,0,0,0,0,0,0,0,0,0,0,1,0,22,0.04368932039
2109,2,1,832,1,206,0,0,0,0,0,0,0,0,0,0,1,0,9,0.04368932039
2109,2,1,832,1,206,0,0,0,0,0,0,0,0,0,0,1,0,10,0.04368932039
2169,2,1,832,1,206,0,0,0,0,0,0,0,0,0,0,1,0,41,0.04368932039
2063,0,1,503,7,301,0,0,1,0,0,0,0,0,0,0,0,0,0,0.04318936877
2048,1,1,545,2,301,0,1,0,0,0,0,0,0,0,0,0,0,3,0.04318936877
2069,1,1,554,3,301,0,0,1,0,0,0,0,0,0,0,0,0,0,0.04318936877
2127,1,1,575,2,301,1,0,0,1,0,0,0,0,0,0,0,0,1,0.04318936877
2201,1,1,565,4,301,1,0,0,0,0,0,0,0,0,0,0,0,18,0.04318936877
2213,1,1,620,3,301,0,0,0,1,0,0,0,0,0,0,0,0,10,0.04318936877
2252,1,1,588,5,301,0,1,0,0,0,0,0,0,0,0,0,0,9,0.04318936877
2284,1,1,553,7,301,0,0,1,0,0,0,0,0,0,0,0,0,0,0.04318936877
2291,1,1,553,7,301,1,0,0,0,0,0,0,0,0,0,0,0,0,0.04318936877
2317,1,1,553,7,301,0,1,0,0,0,0,0,0,0,0,0,0,0,0.04318936877
2331,1,1,544,6,301,1,0,0,0,1,0,0,0,0,0,0,0,17,0.04318936877
2381,1,1,609,7,301,0,1,0,0,0,0,0,0,0,0,0,0,0,0.04318936877
3509,2,2,913,4,301,0,0,0,1,0,0,0,0,0,0,0,0,21,0.04318936877
1745,1,1,644,1,180,0,0,0,0,0,0,0,0,0,0,0,0,4,0.05
1750,1,1,644,2,180,0,0,0,0,0,0,0,0,0,0,0,0,45,0.05
1775,1,1,644,2,180,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05
1823,1,1,644,2,180,0,0,0,0,0,0,0,0,0,0,0,0,24,0.05
1836,1,1,644,2,180,0,0,0,0,0,0,0,0,0,0,0,0,17,0.05
1973,2,1,843,2,180,0,0,0,0,0,0,0,0,0,0,0,0,38,0.05
1985,2,1,843,2,180,0,0,0,0,0,0,0,0,0,0,0,0,24,0.05
2290,2,2,918,1,180,0,0,0,0,0,0,0,0,0,0,0,0,58,0.05
2385,2,2,918,1,180,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05
1620,1,1,533,2,136,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05882352941
1655,1,1,580,4,136,0,0,0,0,0,0,0,0,0,0,0,0,17,0.05882352941
2005,1,1,747,1,136,0,0,0,0,0,0,0,0,0,0,0,0,25,0.05882352941
2094,1,1,726,3,136,0,0,0,0,1,0,0,0,0,0,0,0,18,0.05882352941
2042,2,2,868,5,136,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05882352941
2921,2,2,964,4,136,0,0,0,0,1,0,0,0,0,0,0,0,0,0.05882352941
2925,2,2,1007,3,136,0,0,0,0,0,0,0,0,0,0,0,0,15,0.05882352941
2955,2,2,1014,2,136,0,0,0,0,0,0,0,0,0,0,0,0,38,0.05882352941
1447,0,1,491,4,206,0,0,1,0,0,0,0,0,0,1,0,0,7,0.03398058252
1502,0,1,557,3,206,1,0,0,0,0,0,0,0,0,1,0,0,24,0.03398058252
1673,1,1,667,4,206,0,0,1,0,0,0,0,0,0,1,0,0,29,0.03398058252
1673,1,1,587,4,206,0,1,0,0,1,0,0,0,0,1,0,0,35,0.03398058252
2086,1,1,719,3,206,0,1,0,0,1,0,0,0,0,0,0,0,0,0.03398058252
2095,1,1,720,5,206,0,0,0,1,0,0,0,0,0,0,0,0,1,0.03398058252
2377,1,1,789,4,206,0,0,0,1,1,0,0,0,0,0,0,0,9,0.03398058252
1770,0,1,553,3,159,0,0,0,1,1,1,0,0,0,0,0,0,7,0.03144654088
1845,0,1,521,1,159,0,0,1,0,1,1,0,0,0,0,0,0,44,0.03144654088
2000,1,1,675,2,159,0,1,0,0,1,1,0,0,0,0,0,0,23,0.03144654088
2060,1,1,687,3,159,1,0,0,0,1,1,0,0,0,0,0,0,0,0.03144654088
2265,1,1,668,1,159,0,0,1,0,0,1,0,0,0,0,0,0,71,0.03144654088
1710,0,1,621,2,321,0,0,0,0,0,0,0,0,0,0,0,0,10,0.04672897196
1730,0,1,591,3,321,0,0,0,0,1,0,0,0,0,0,0,0,17,0.04672897196
1780,0,1,560,2,321,0,0,0,0,0,0,0,0,0,0,1,0,0,0.04672897196
2131,1,1,690,3,321,0,0,0,0,1,0,0,0,0,0,0,0,0,0.04672897196
2256,1,1,824,4,321,0,0,0,0,1,0,0,0,0,0,0,0,0,0.04672897196
2182,2,1,738,3,321,0,0,0,0,1,0,0,0,0,0,0,0,0,0.04672897196
2240,2,1,859,4,321,0,0,0,0,0,0,0,0,0,0,0,0,2,0.04672897196
2263,2,1,903,2,321,0,0,0,0,0,0,0,0,0,0,0,0,87,0.04672897196
2283,2,1,877,4,321,0,0,0,0,0,0,0,0,0,0,0,0,2,0.04672897196
2400,2,1,899,3,321,0,0,0,0,0,0,0,0,0,0,0,0,11,0.04672897196
3251,2,2,1138,3,321,0,0,0,0,0,0,0,0,0,0,0,0,17,0.04672897196
3384,2,2,1414,5,321,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04672897196
3550,2,2,1432,5,321,0,0,0,0,1,0,0,0,0,0,0,0,17,0.04672897196
3553,2,2,1386,2,321,0,0,0,0,1,0,0,0,0,0,0,0,0,0.04672897196
3574,2,2,1442,3,321,0,0,0,0,1,0,0,0,0,0,0,0,0,0.04672897196
1830,0,1,605,6,250,0,0,0,0,0,0,0,0,0,0,0,0,0,0.044
1941,1,1,645,3,250,0,0,0,1,1,0,0,0,0,0,0,0,0,0.044
2006,1,1,703,3,250,0,0,0,1,1,0,0,0,0,0,0,0,0,0.044
2106,1,1,698,3,250,1,0,0,0,1,0,0,0,0,0,0,0,0,0.044
2131,1,1,703,3,250,0,0,0,1,1,0,0,0,0,0,0,0,11,0.044
2148,1,1,851,3,250,0,0,1,0,1,0,0,0,0,0,0,1,1,0.044
2215,1,1,768,5,250,1,0,0,0,1,0,0,0,0,0,0,1,11,0.044
2325,1,1,843,4,250,0,1,0,0,1,0,0,0,0,0,0,0,24,0.044
2970,2,2,1171,4,250,0,0,0,0,1,0,0,0,0,0,0,0,23,0.044
3135,2,2,1194,2,250,0,0,0,0,0,0,0,0,0,0,0,0,46,0.044
3257,2,2,1171,6,250,0,0,0,0,1,0,0,0,0,0,0,0,23,0.044
1838,0,1,618,5,149,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03355704698
1858,0,1,618,4,149,0,0,0,0,0,0,0,0,0,0,0,0,17,0.03355704698
1889,1,1,641,2,149,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03355704698
2034,1,1,641,5,149,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03355704698
2423,1,1,835,4,149,0,0,0,0,0,0,0,0,0,0,0,0,38,0.03355704698
1592,1,1,612,2,322,0,0,1,0,1,0,0,0,0,0,0,0,0,0.05900621118
1592,1,1,612,3,322,0,0,1,0,1,0,0,0,0,0,0,0,0,0.05900621118
1592,1,1,675,5,322,0,0,1,0,1,0,0,0,0,0,0,0,0,0.05900621118
1592,1,1,640,4,322,1,0,0,0,0,0,0,0,0,0,0,0,0,0.05900621118
1798,1,1,725,1,322,0,0,1,0,0,0,0,0,0,0,0,0,17,0.05900621118
1962,1,1,729,2,322,0,0,1,0,1,0,0,0,0,0,0,0,4,0.05900621118
1964,1,1,729,1,322,0,0,1,0,0,0,0,0,0,0,0,0,25,0.05900621118
2008,1,1,729,2,322,0,1,0,0,1,0,0,0,0,0,0,0,16,0.05900621118
2027,1,1,729,3,322,0,0,0,0,1,0,0,0,0,0,0,0,0,0.05900621118
2028,1,1,814,2,322,1,0,0,0,1,0,0,0,0,0,0,1,7,0.05900621118
2048,1,1,729,5,322,0,0,0,1,1,0,0,0,0,0,0,0,0,0.05900621118
2056,1,1,778,3,322,0,0,0,1,0,0,0,0,0,0,0,1,0,0.05900621118
2064,1,1,729,5,322,1,0,0,0,1,0,0,0,0,0,0,0,0,0.05900621118
2068,1,1,729,4,322,0,0,1,0,1,0,0,0,0,0,0,0,0,0.05900621118
2845,2,2,972,5,322,0,1,1,0,1,0,0,0,0,0,0,0,0,0.05900621118
2934,2,2,1130,3,322,1,0,1,0,1,0,0,0,0,0,0,0,18,0.05900621118
2944,2,2,1097,1,322,1,0,0,1,1,0,0,0,0,0,0,1,0,0.05900621118
2983,2,2,1071,4,322,0,1,0,0,0,0,0,0,0,0,0,1,16,0.05900621118
3029,2,2,1013,4,322,0,0,0,1,1,0,0,0,0,0,0,0,0,0.05900621118
1968,1,1,751,1,113,0,0,0,0,0,0,0,0,0,0,0,0,38,0.04424778761
2051,1,1,751,2,113,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04424778761
2108,1,1,751,3,113,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04424778761
2601,2,1,965,2,113,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04424778761
2843,2,2,1100,3,113,0,0,0,0,1,0,0,0,0,0,0,0,17,0.04424778761
1520,0,1,563,6,372,0,0,0,0,0,0,0,0,0,0,0,0,57,0.06720430108
1520,0,1,563,6,372,0,0,0,0,0,0,0,0,0,0,0,0,63,0.06720430108
1560,0,1,563,7,372,0,0,0,0,0,0,0,0,0,0,0,0,56,0.06720430108
1575,0,1,563,11,372,0,0,0,0,0,0,0,0,0,0,0,0,55,0.06720430108
1595,0,1,573,1,372,0,0,0,0,0,0,0,0,0,0,0,0,20,0.06720430108
1645,0,1,563,7,372,0,0,0,0,0,0,0,1,0,0,0,0,48,0.06720430108
1670,0,1,580,1,372,0,0,0,0,0,0,0,0,0,0,0,0,8,0.06720430108
1675,0,1,631,9,372,0,0,0,0,0,0,0,0,0,0,0,0,34,0.06720430108
1755,1,1,729,5,372,0,0,0,0,0,0,0,0,0,0,0,0,9,0.06720430108
1765,1,1,680,9,372,0,0,0,0,0,0,0,0,0,0,0,0,20,0.06720430108
1810,1,1,729,8,372,0,0,0,0,0,0,0,0,0,0,0,0,42,0.06720430108
1820,1,1,729,9,372,0,0,0,0,0,0,0,0,0,0,0,0,43,0.06720430108
1830,1,1,680,6,372,0,0,0,0,0,0,0,1,0,0,0,0,22,0.06720430108
1845,1,1,680,7,372,0,0,0,0,0,0,0,1,0,0,0,0,16,0.06720430108
1850,1,1,729,8,372,0,0,0,0,0,0,0,0,0,0,0,0,78,0.06720430108
1855,1,1,680,8,372,0,0,0,0,0,0,0,1,0,0,0,0,6,0.06720430108
